珊 shan
苫 shan
杉 shan
山 shan
删 shan
煽 shan
衫 shan
闪 shan
陕 shan
擅 shan
赡 shan
膳 shan
善 shan
汕 shan
扇 shan
缮 shan
墒 shang
伤 shang
商 shang
赏 shang
晌 shang
上 shang
尚 shang
裳 shang chang
梢 shao
捎 shao
稍 shao
烧 shao
芍 shao
勺 shao
韶 shao
少 shao
哨 shao
邵 shao
绍 shao
奢 she
赊 she
蛇 she yi
舌 she
舍 she
赦 she
摄 she
射 she
慑 she
涉 she
社 she
设 she
砷 shen
申 shen
呻 shen
伸 shen
身 shen
深 shen
娠 shen
绅 shen
神 shen
沈 shen chen
审 shen
婶 shen
甚 shen
肾 shen
慎 shen
渗 shen
声 sheng
生 sheng
甥 sheng
牲 sheng
升 sheng
绳 sheng
省 sheng xing
盛 sheng
剩 sheng
胜 sheng
圣 sheng
师 shi
失 shi
狮 shi
施 shi
湿 shi
诗 shi
尸 shi
虱 shi
十 shi
石 shi dan
拾 shi
时 shi
什 shi shen
食 shi si
蚀 shi
实 shi
识 shi
史 shi
矢 shi
使 shi
屎 shi
驶 shi
始 shi
式 shi
示 shi
士 shi
世 shi
柿 shi
事 shi
拭 shi
誓 shi
逝 shi
势 shi
是 shi
嗜 shi
噬 shi
适 shi
仕 shi
侍 shi
释 shi
饰 shi
氏 shi
市 shi
恃 shi
室 shi
视 shi
试 shi
收 shou
手 shou
首 shou
守 shou
寿 shou
授 shou
售 shou
受 shou
瘦 shou
兽 shou
蔬 shu
枢 shu
梳 shu
殊 shu
抒 shu
输 shu
叔 shu
舒 shu
淑 shu
疏 shu
书 shu
赎 shu
孰 shu
熟 shu
薯 shu
暑 shu
曙 shu
署 shu
蜀 shu
黍 shu
鼠 shu
属 shu zhu
术 shu
述 shu
树 shu
束 shu
戍 shu
竖 shu
墅 shu
庶 shu
数 shu shuo
漱 shu
恕 shu
刷 shua
耍 shua
摔 shuai
衰 shuai cui
甩 shuai
帅 shuai
栓 shuan
拴 shuan
霜 shuang
双 shuang
爽 shuang
谁 shui
水 shui
睡 shui
税 shui
吮 shun
瞬 shun
顺 shun
舜 shun
说 shuo yue shui
硕 shuo
朔 shuo
烁 shuo
斯 si
撕 si
嘶 si
思 si
私 si
司 si
丝 si
死 si
肆 si
寺 si
嗣 si
四 si
伺 si
似 si
饲 si
巳 si
松 song
耸 song
怂 song
颂 song
送 song
宋 song
讼 song
诵 song
搜 sou
艘 sou
擞 sou
嗽 sou
苏 su
酥 su
俗 su
素 su
速 su
粟 su
僳 su
塑 su
溯 su
宿 su
诉 su
肃 su
酸 suan
蒜 suan
算 suan
虽 sui
隋 sui
随 sui
绥 sui
髓 sui
碎 sui
岁 sui
穗 sui
遂 sui
隧 sui
祟 sui
孙 sun
损 sun
笋 sun
蓑 suo
梭 suo
唆 suo
缩 suo su
琐 suo
索 suo
锁 suo
所 suo
塌 ta
他 ta
它 ta
她 ta
塔 ta
獭 ta
挞 ta
蹋 ta
踏 ta
胎 tai
苔 tai
抬 tai
台 tai
泰 tai
酞 tai
太 tai
态 tai
汰 tai
坍 tan
摊 tan
贪 tan
瘫 tan
滩 tan
坛 tan
檀 tan
痰 tan
潭 tan
谭 tan
谈 tan
坦 tan
毯 tan
袒 tan
碳 tan
探 tan
叹 tan
炭 tan
汤 tang
塘 tang
搪 tang
堂 tang
棠 tang
膛 tang
唐 tang
糖 tang
倘 tang
躺 tang
淌 tang
趟 tang
烫 tang
掏 tao
涛 tao
滔 tao
绦 tao
萄 tao
桃 tao
逃 tao
淘 tao
陶 tao
讨 tao
套 tao
特 te
藤 teng
腾 teng
疼 teng
誊 teng
梯 ti
剔 ti
踢 ti
锑 ti
提 ti
题 ti
蹄 ti
啼 ti
体 ti
替 ti
嚏 ti
惕 ti
涕 ti
剃 ti
屉 ti
天 tian
添 tian
填 tian
田 tian
甜 tian
恬 tian
舔 tian
腆 tian
挑 tiao
条 tiao
迢 tiao
眺 tiao
跳 tiao
贴 tie
铁 tie
帖 tie
厅 ting
听 ting
烃 ting
汀 ting
廷 ting
停 ting
亭 ting
庭 ting
挺 ting
艇 ting
通 tong
桐 tong
酮 tong
瞳 tong
同 tong
铜 tong
彤 tong
童 tong
桶 tong
捅 tong
筒 tong
统 tong
痛 tong
偷 tou
投 tou
头 tou
透 tou
凸 tu
秃 tu
突 tu
图 tu
徒 tu
途 tu
涂 tu
屠 tu
土 tu
吐 tu
兔 tu
湍 tuan
团 tuan
推 tui
颓 tui
腿 tui
蜕 tui
褪 tui tun
退 tui
吞 tun
屯 tun zhun
臀 tun
拖 tuo
托 tuo
脱 tuo
鸵 tuo
陀 tuo
驮 tuo
驼 tuo
椭 tuo
妥 tuo
拓 tuo
唾 tuo
挖 wa
哇 wa
蛙 wa
洼 wa
娃 wa
瓦 wa
袜 wa
歪 wai
外 wai
豌 wan
弯 wan
湾 wan
玩 wan
顽 wan
丸 wan
烷 wan
完 wan
碗 wan
挽 wan
晚 wan
皖 wan
惋 wan
宛 wan
婉 wan
万 wan
腕 wan
汪 wang
王 wang
亡 wang
枉 wang
网 wang
往 wang
旺 wang
望 wang
忘 wang
妄 wang
威 wei
巍 wei
微 wei
危 wei
韦 wei
违 wei
桅 wei
围 wei
唯 wei
惟 wei
为 wei
潍 wei
维 wei
苇 wei
萎 wei
委 wei
伟 wei
伪 wei
尾 wei
纬 wei
未 wei
蔚 wei
味 wei
畏 wei
胃 wei
喂 wei
魏 wei
位 wei
渭 wei
谓 wei
尉 wei yu
慰 wei
卫 wei
瘟 wen
温 wen
蚊 wen
文 wen
闻 wen
纹 wen
吻 wen
稳 wen
紊 wen
问 wen
嗡 weng
翁 weng
瓮 weng
挝 wo zhua
蜗 wo
涡 wo
窝 wo
我 wo
斡 wo
卧 wo
握 wo
沃 wo
巫 wu
呜 wu
钨 wu
乌 wu
污 wu
诬 wu
屋 wu
无 wu
芜 wu
梧 wu
吾 wu
吴 wu
毋 wu
武 wu
五 wu
捂 wu
午 wu
舞 wu
伍 wu
侮 wu
坞 wu
戊 wu
雾 wu
晤 wu
物 wu
勿 wu
务 wu
悟 wu
误 wu
昔 xi
熙 xi
析 xi
西 xi
硒 xi
矽 xi
晰 xi
嘻 xi
吸 xi
锡 xi
牺 xi
稀 xi
息 xi
希 xi
悉 xi
膝 xi
夕 xi
惜 xi
熄 xi
烯 xi
溪 xi
汐 xi
犀 xi
檄 xi
袭 xi
席 xi
习 xi
媳 xi
喜 xi
铣 xi xian
洗 xi
系 xi ji
隙 xi
戏 xi
细 xi
瞎 xia
虾 xia
匣 xia
霞 xia
辖 xia
暇 xia
峡 xia
侠 xia
狭 xia
下 xia
厦 xia sha
夏 xia
吓 xia
掀 xian
锨 xian
先 xian
仙 xian
鲜 xian
纤 xian qian
咸 xian
贤 xian
衔 xian
舷 xian
闲 xian
涎 xian
弦 xian
嫌 xian
显 xian
险 xian
现 xian
献 xian
县 xian
腺 xian
馅 xian
羡 xian
宪 xian
陷 xian
限 xian
线 xian
相 xiang
厢 xiang
镶 xiang
香 xiang
箱 xiang
襄 xiang
湘 xiang
乡 xiang
翔 xiang
祥 xiang
详 xiang
想 xiang
响 xiang
享 xiang
项 xiang
巷 xiang
橡 xiang
像 xiang
向 xiang
象 xiang
萧 xiao
硝 xiao
霄 xiao
削 xiao xue qiao
哮 xiao
嚣 xiao
销 xiao
消 xiao
宵 xiao
淆 xiao
晓 xiao
小 xiao
孝 xiao
校 xiao jiao
肖 xiao
啸 xiao
笑 xiao
效 xiao
楔 xie
些 xie
歇 xie
蝎 xie
鞋 xie
协 xie
挟 xie
携 xie
邪 xie
斜 xie
胁 xie
谐 xie
写 xie
械 xie
卸 xie
蟹 xie
懈 xie
泄 xie
泻 xie
谢 xie
屑 xie
薪 xin
芯 xin
锌 xin
欣 xin
辛 xin
新 xin
忻 xin
心 xin
信 xin
衅 xin
星 xing
腥 xing
猩 xing
惺 xing
兴 xing
刑 xing
型 xing
形 xing
邢 xing
行 xing hang
醒 xing
幸 xing
杏 xing
性 xing
姓 xing
兄 xiong
凶 xiong
胸 xiong
匈 xiong
汹 xiong
雄 xiong
熊 xiong
休 xiu
修 xiu
羞 xiu
朽 xiu
嗅 xiu
锈 xiu
秀 xiu
袖 xiu
绣 xiu
墟 xu
戌 xu
需 xu
虚 xu
嘘 xu shi
须 xu
徐 xu
许 xu
蓄 xu
酗 xu
叙 xu
旭 xu
序 xu
畜 xu chu
恤 xu
絮 xu
婿 xu
绪 xu
续 xu
轩 xuan
喧 xuan
宣 xuan
悬 xuan
旋 xuan
玄 xuan
选 xuan
癣 xuan
眩 xuan
绚 xuan
靴 xue
薛 xue
学 xue
穴 xue
雪 xue
血 xue
勋 xun
熏 xun
循 xun
旬 xun
询 xun
寻 xun
驯 xun
巡 xun
殉 xun
汛 xun
训 xun
讯 xun
逊 xun
迅 xun
压 ya
押 ya
鸦 ya
鸭 ya
呀 ya
丫 ya
芽 ya
牙 ya
蚜 ya
崖 ya
衙 ya
涯 ya
雅 ya
哑 ya
亚 ya
讶 ya
焉 yan
咽 yan
阉 yan
烟 yan
淹 yan
盐 yan
严 yan
研 yan
蜒 yan
岩 yan
延 yan
言 yan
颜 yan
阎 yan
炎 yan
沿 yan
奄 yan
掩 yan
眼 yan
衍 yan
演 yan
艳 yan
堰 yan
燕 yan
厌 yan
砚 yan
雁 yan
唁 yan
彦 yan
焰 yan
宴 yan
谚 yan
验 yan
殃 yang
央 yang
鸯 yang
秧 yang
杨 yang
扬 yang
佯 yang
疡 yang
羊 yang
洋 yang
阳 yang
氧 yang
仰 yang
痒 yang
养 yang
样 yang
漾 yang
邀 yao
腰 yao
妖 yao
瑶 yao
摇 yao
尧 yao
遥 yao
窑 yao
谣 yao
姚 yao
咬 yao
舀 yao
药 yao
要 yao
耀 yao
椰 ye
噎 ye
耶 ye
爷 ye
野 ye
冶 ye
也 ye
页 ye
掖 ye
业 ye
叶 ye
曳 ye
腋 ye
夜 ye
液 ye
一 yi
壹 yi
医 yi
揖 yi
铱 yi
依 yi
伊 yi
衣 yi
颐 yi
夷 yi
遗 yi
移 yi
仪 yi
胰 yi
疑 yi
沂 yi
宜 yi
姨 yi
彝 yi
椅 yi
蚁 yi
倚 yi
已 yi
乙 yi
矣 yi
以 yi
艺 yi
抑 yi
易 yi
邑 yi
屹 yi
亿 yi
役 yi
臆 yi
逸 yi
肄 yi
疫 yi
亦 yi
裔 yi
意 yi
毅 yi
忆 yi
义 yi
益 yi
溢 yi
诣 yi
议 yi
谊 yi
译 yi
异 yi
翼 yi
翌 yi
绎 yi
茵 yin
荫 yin
因 yin
殷 yin yan
音 yin
阴 yin
姻 yin
吟 yin
银 yin
淫 yin
寅 yin
饮 yin
尹 yin
引 yin
隐 yin
印 yin
英 ying
樱 ying
婴 ying
鹰 ying
应 ying
缨 ying
莹 ying
萤 ying
营 ying
荧 ying
蝇 ying
迎 ying
赢 ying
盈 ying
影 ying
颖 ying
硬 ying
映 ying
哟 yo
拥 yong
佣 yong
臃 yong
痈 yong
庸 yong
雍 yong
踊 yong
蛹 yong
咏 yong
泳 yong
涌 yong
永 yong
恿 yong
勇 yong
用 yong
幽 you
优 you
悠 you
忧 you
尤 you
由 you
邮 you
铀 you
犹 you
油 you
游 you
酉 you
有 you
友 you
右 you
佑 you
釉 you
诱 you
又 you
幼 you
迂 yu
淤 yu
于 yu
盂 yu
榆 yu
虞 yu
愚 yu
舆 yu
余 yu
俞 yu shu
逾 yu
鱼 yu
愉 yu
渝 yu
渔 yu
隅 yu
予 yu
娱 yu
雨 yu
与 yu
屿 yu
禹 yu
宇 yu
语 yu
羽 yu
玉 yu
域 yu
芋 yu
郁 yu
吁 yu xu
遇 yu
喻 yu
峪 yu
御 yu
愈 yu
欲 yu
狱 yu
育 yu
誉 yu
浴 yu
寓 yu
裕 yu
预 yu
豫 yu
驭 yu
鸳 yuan
渊 yuan
冤 yuan
元 yuan
垣 yuan
袁 yuan
原 yuan
援 yuan
辕 yuan
园 yuan
员 yuan
圆 yuan
猿 yuan
源 yuan
缘 yuan
远 yuan
苑 yuan
愿 yuan
怨 yuan
院 yuan
曰 yue
约 yue
越 yue
跃 yue
钥 yue yao
岳 yue
粤 yue
月 yue
悦 yue
阅 yue
耘 yun
云 yun
郧 yun
匀 yun
陨 yun
允 yun
运 yun
蕴 yun
酝 yun
晕 yun
韵 yun
孕 yun
匝 za
砸 za
杂 za
栽 zai
哉 zai
灾 zai
宰 zai
载 zai
再 zai
在 zai
咱 zan
攒 zan cuan
暂 zan
赞 zan
赃 zang
脏 zang
葬 zang
遭 zao
糟 zao
凿 zao
藻 zao
枣 zao
早 zao
澡 zao
蚤 zao
躁 zao
噪 zao
造 zao
皂 zao
灶 zao
燥 zao
责 ze
择 ze
则 ze
泽 ze
贼 zei
怎 zen
增 zeng
憎 zeng
曾 zeng ceng
赠 zeng
扎 zha
喳 zha cha
渣 zha
札 zha
轧 zha ya ga
铡 zha
闸 zha
眨 zha
栅 zha shan
榨 zha
咋 zha ze za
乍 zha
炸 zha
诈 zha
摘 zhai
斋 zhai
宅 zhai
窄 zhai
债 zhai
寨 zhai
瞻 zhan
毡 zhan
詹 zhan
粘 zhan nian
沾 zhan
盏 zhan
斩 zhan
辗 zhan
崭 zhan
展 zhan
蘸 zhan
栈 zhan
占 zhan
战 zhan
站 zhan
湛 zhan
绽 zhan
樟 zhang
章 zhang
彰 zhang
漳 zhang
张 zhang
掌 zhang
涨 zhang
杖 zhang
丈 zhang
帐 zhang
账 zhang
仗 zhang
胀 zhang
瘴 zhang
障 zhang
招 zhao
昭 zhao
找 zhao
沼 zhao
赵 zhao
照 zhao
罩 zhao
兆 zhao
肇 zhao
召 zhao
遮 zhe
折 zhe
哲 zhe
蛰 zhe
辙 zhe
者 zhe
锗 zhe
蔗 zhe
这 zhe
浙 zhe
珍 zhen
斟 zhen
真 zhen
甄 zhen
砧 zhen
臻 zhen
贞 zhen
针 zhen
侦 zhen
枕 zhen
疹 zhen
诊 zhen
震 zhen
振 zhen
镇 zhen
阵 zhen
蒸 zheng
挣 zheng
睁 zheng
征 zheng
狰 zheng
争 zheng
怔 zheng
整 zheng
拯 zheng
正 zheng
政 zheng
帧 zhen ***
症 zheng
郑 zheng
证 zheng
芝 zhi
枝 zhi
支 zhi
吱 zhi
蜘 zhi
知 zhi
肢 zhi
脂 zhi
汁 zhi
之 zhi
织 zhi
职 zhi
直 zhi
植 zhi
殖 zhi
执 zhi
值 zhi
侄 zhi
址 zhi
指 zhi
止 zhi
趾 zhi
只 zhi
旨 zhi
纸 zhi
志 zhi
挚 zhi
掷 zhi
至 zhi
致 zhi
置 zhi
帜 zhi
峙 zhi
制 zhi
智 zhi
秩 zhi
稚 zhi
质 zhi
炙 zhi
痔 zhi
滞 zhi
治 zhi
窒 zhi
中 zhong
盅 zhong
忠 zhong
钟 zhong
衷 zhong
终 zhong
种 zhong
肿 zhong
重 zhong chong
仲 zhong
众 zhong
舟 zhou
周 zhou
州 zhou
洲 zhou
诌 zhou
粥 zhou yu
轴 zhou
肘 zhou
帚 zhou
咒 zhou
皱 zhou
宙 zhou
昼 zhou
骤 zhou
珠 zhu
株 zhu
蛛 zhu
朱 zhu
猪 zhu
诸 zhu
诛 zhu
逐 zhu
竹 zhu
烛 zhu
煮 zhu
拄 zhu
瞩 zhu
嘱 zhu
主 zhu
著 zhu
柱 zhu
助 zhu
蛀 zhu
贮 zhu
铸 zhu
筑 zhu
住 zhu
注 zhu
祝 zhu
驻 zhu
抓 zhua
爪 zhua zhao
拽 zhuai ye
专 zhuan
砖 zhuan
转 zhuan
撰 zhuan
赚 zhuan
篆 zhuan
桩 zhuang
庄 zhuang
装 zhuang
妆 zhuang
撞 zhuang
壮 zhuang
状 zhuang
椎 zhui chui
锥 zhui
追 zhui
赘 zhui
坠 zhui
缀 zhui
谆 zhun
准 zhun
捉 zhuo
拙 zhuo
卓 zhuo
桌 zhuo
琢 zhuo
茁 zhuo
酌 zhuo
啄 zhuo
着 zhuo zhe zhao
灼 zhuo
浊 zhuo
兹 zi
咨 zi
资 zi
姿 zi
滋 zi
淄 zi
孜 zi
紫 zi
仔 zi
籽 zi
滓 zi
子 zi zai
自 zi
渍 zi
字 zi
鬃 zong
棕 zong
踪 zong
宗 zong
综 zong zeng
总 zong
纵 zong
邹 zou
走 zou
奏 zou
揍 zou
租 zu
足 zu
卒 zu cu
族 zu
祖 zu
诅 zu
阻 zu
组 zu
钻 zuan
纂 zuan
嘴 zui
醉 zui
最 zui
罪 zui
尊 zun
遵 zun
昨 zuo
左 zuo
佐 zuo
柞 zuo zha
做 zuo
作 zuo
坐 zuo
座 zuo
亍 chu
兀 wu
丐 gai
廿 nian
卅 sa
丕 pi
亘 gen
丞 cheng
鬲 ge
孬 nao
噩 e
丨 shu
禺 yu
丿 pie
匕 bi
乇 tuo zhe
夭 yao
爻 yao
卮 zhi
氐 di
囟 xin
胤 yin
馗 kui
毓 yu
睾 gao
鼗 tao
丶 dian
亟 ji
鼐 nai
乜 nie mie
乩 ji
亓 qi
芈 mi
孛 bei
啬 se
嘏 gu
仄 ze
厍 she
厝 cuo
厣 yan
厥 jue
厮 si
靥 ye
赝 yan
叵 po
匦 gui
匮 kui
匾 bian
赜 ze
卦 gua
卣 you
刈 yi
刎 wen
刭 jing
刳 ku
刿 gui
剀 kai
剌 la
剞 ji
剡 yan shan
剜 wan
蒯 kuai
剽 piao
劂 jue
劁 qiao
劐 huo
劓 yi
罔 wang
仃 ding
仉 zhang
仂 le
仨 san
仡 ge
仫 mu
仞 ren
伛 yu
仳 pi
伢 ya
佤 wa
仵 wu
伥 chang
伧 cang
伉 kang
伫 zhu
佞 ning
佧 ka
攸 you
佚 yi
佝 gou
佟 tong
佗 tuo
伲 ni
伽 jia
佶 ji
佴 nai
侑 you
侉 kua
侃 kan
侏 zhu
佾 yi
佻 tiao
侪 chai
佼 jiao
侬 nong
侔 mou
俦 chou
俨 yan
俪 li
俅 qiu
俚 li
俣 yu
俜 ping
俑 yong
俟 si qi
俸 feng
倩 qian
偌 ruo
俳 pai
倬 zhuo
倏 shu
倮 luo
倭 wo
俾 bi
倜 ti
倌 guan
倥 kong
倨 ju
偾 fen
偃 yan
偕 xie
偈 ji
偎 wei
偬 zong
偻 lv lou
傥 tang
傧 bin
傩 nuo
傺 chi
僖 xi
儆 jing
僭 jian
僬 jiao
僦 jiu
僮 zhuang
儇 xuan
儋 dan
仝 tong
氽 tun
佘 she
佥 qian
俎 zu
龠 yue
汆 cuan
籴 di
兮 xi
巽 xun
黉 hong
馘 guo
冁 chan
夔 kui
勹 bao
匍 pu
訇 hong
匐 fu
凫 fu
夙 su
兕 si
兖 yan
亳 bo
衮 gun
袤 mao
亵 xie
脔 luan
裒 pou
禀 bing
嬴 ying
蠃 luo
羸 lei
冱 hu
冽 lie
冼 xian
凇 song
冢 zhong
冥 ming
讦 jie
讧 hong
讪 shan
讴 ou
讵 ju
讷 ne na
诂 gu
诃 he
诋 di
诏 zhao
诎 qu
诒 yi
诓 kuang
诔 lei
诖 gua
诘 jie
诙 hui
诜 shen
诟 gou
诠 quan
诤 zheng
诨 hun
诩 xu
诮 qiao
诰 gao
诳 kuang
诶 ei
诹 zou
诼 zhuo
诿 wei
谀 yu
谂 shen
谄 chan
谇 sui
谌 chen
谏 jian
谑 xue
谒 ye
谔 e
谕 yu
谖 xuan
谙 an
谛 di
谘 zi
谝 pian
谟 mo
谠 dang
谡 su
谥 shi
谧 mi
谪 zhe
谫 jian
谮 zen
谯 qiao
谲 jue
谳 yan
谵 zhan
谶 chen
卺 jin
阢 wu
阡 qian
阱 jing
阪 ban
阽 dian
阼 zuo
陂 bei
陉 xing
陔 gai
陟 zhi
陧 nie
陬 zou
陲 chui
陴 pi
隈 wei
隍 huang
隗 kui wei
隰 xi
邗 han
邛 qiong
邝 kuang
邙 mang
邬 wu
邡 fang
邴 bing
邳 pi
邶 bei
邺 ye
邸 di
邰 tai
郏 jia
郅 zhi
邾 zhu
郐 kuai
郄 qie
郇 huan xun
郓 yun
郦 li
郢 ying
郜 gao
郗 xi
郛 fu
郫 pi
郯 tan
郾 yan
鄄 juan
鄢 yan
鄞 yin
鄣 zhang
鄱 po
鄯 shan
鄹 zou
酃 ling
酆 feng
刍 chu
奂 huan
劢 mai
劬 qu
劭 shao
劾 he
哿 ge
勐 meng
勖 xu
勰 xie
叟 sou
燮 xie
矍 jue
凼 dan
鬯 chang
厶 si
弁 bian
畚 ben
巯 qiu
坌 ben
垩 e
垡 fa
塾 shu
墼 ji
壅 yong
壑 he
圩 wei xu
圬 wu
圪 ge
圳 zhen
圹 kuang
圮 pi
圯 yi
坜 li
圻 qi
坂 ban
坩 gan
垅 long
坫 dian
垆 lu
坼 che
坻 di
坨 tuo
坭 ni
坶 mu
坳 ao
垭 ya
垤 die
垌 dong
垲 kai
埏 shan yan
垧 shang
垴 nao
垓 ga
垠 yin
埕 cheng
埘 shi
埚 guo
埙 xun
埒 lie
垸 yuan
埴 zhi
埯 an
埸 yi
埤 pi
埝 nian
堋 peng
堍 tu
埽 sao
埭 dai
堀 ku
堞 die
堙 yin
塄 leng
堠 hou
塥 ge
塬 yuan
墁 man
墉 yong
墚 liang
墀 chi
馨 xin
鼙 pi
懿 yi
艽 jiao
艿 nai
芏 du
芊 qian
芨 ji
芄 wan
芎 xiong
芑 qi
芗 xiang
芙 fu
芫 yuan yan
芸 yun
芾 fu fei
芰 ji
苈 li
苊 e
苣 ju qu
芘 pi bi
芷 zhi
芮 rui
苋 xian
苌 chang
苁 cong
芩 qin
芴 wu
芡 qian
芪 qi
芟 shan
苄 bian
苎 zhu
芤 kou
苡 yi
茉 mo
苷 gan
苤 pie
茏 long
茇 ba
苜 mu
苴 ju
苒 ran
苘 qing
茌 chi
苻 fu
苓 ling
茑 niao
茚 yin
茆 mao
茔 ying
茕 qiong
苠 min
苕 tiao shao
茜 qian xi
荑 yi ti
荛 rao
荜 bi
茈 ci zi
莒 ju
茼 tong
茴 hui
茱 zhu
莛 ting
荞 qiao
茯 fu
荏 ren
荇 xing
荃 quan
荟 hui
荀 xun
茗 ming
荠 ji
茭 jiao
茺 chong
茳 jiang
荦 luo
荥 xing ying
荨 qian xun
茛 gen
荩 jin
荬 mai
荪 sun
荭 hong
荮 zhou
莰 kan
荸 bi
莳 shi
莴 wo
莠 you
莪 e
莓 mei
莜 you
莅 li
荼 tu
莶 xian
莩 fu piao
荽 sui
莸 you
荻 di
莘 shen xin
莞 guan wan
莨 liang
莺 ying
莼 chun
菁 jing
萁 qi
菥 xi
菘 song
堇 jin
萘 nai
萋 qi
菝 ba
菽 shu
菖 chang
萜 tie
萸 yu
萑 zhui huan
萆 bi
菔 fu
菟 tu
萏 dan
萃 cui
菸 yan
菹 zu
菪 dan
菅 jian
菀 wan
萦 ying
菰 gu
菡 han
葜 qia
葑 feng
葚 shen
葙 xiang
葳 wei
蒇 chan
蒈 kai
葺 qi
蒉 kui
葸 xi
萼 e
葆 bao
葩 pa
葶 ting
蒌 lou
蒎 pai
萱 xuan
葭 jia
蓁 zhen
蓍 shi
蓐 ru
蓦 mo
蒽 en
蓓 bei
蓊 weng
蒿 hao
蒺 ji
蓠 li
蒡 bang
蒹 jian
蒴 shuo
蒗 lang
蓥 ying
蓣 yu
蔌 su
甍 meng
蔸 dou
蓰 xi
蔹 lian
蔟 cu
蔺 lin
蕖 qu
蔻 kou
蓿 xu
蓼 liao
蕙 hui
蕈 xun
蕨 jue
蕤 rui
蕞 zui
蕺 ji
瞢 meng
蕃 fan
蕲 qi
蕻 hong
薤 xie
薨 hong
薇 wei
薏 yi
蕹 weng
薮 sou
薜 bi
薅 hao
薹 tai
薷 ru
薰 xun
藓 xian
藁 gao
藜 li
藿 huo
蘧 qu
蘅 heng
蘩 fan
蘖 nie
蘼 ni
弈 yi
夼 kuang
奁 lian
耷 da
奕 yi
奚 xi
奘 zang
匏 pao
尢 you
尥 liao
尬 ga
尴 gan
扪 men
抟 tuan
抻 chen
拊 fu
拚 pan
拗 ao niu
拮 jie
挢 jiao
拶 za
挹 yi
捋 lv
捃 jun
掭 tian
揶 ye
捱 ai
捺 na
掎 ji
掴 guai guo
捭 bai
掬 ju
掊 pou puo
捩 lie
掮 qian
掼 guan
揲 she die ye
揸 zha
揠 ya
揿 qin
揄 yu
揞 an
揎 xuan
摒 bing
揆 kui
掾 yuan
摅 shu
摁 en
搋 chuai
搛 jian
搠 shuo
搌 zhan
搦 nuo
搡 sang
摞 luo
撄 ying
摭 zhi
撖 han
摺 zhe
撷 xie
撸 lu
撙 zun
撺 cuan
擀 gan
擐 huan
擗 pi
擤 xing
擢 zhuo
攉 huo
攥 zuan
攮 nang
弋 yi
忒 te tui
甙 dai
弑 shi
卟 bu
叱 chi
叽 ji
叩 kou
叨 dao tao
叻 le
吒 zha
吖 a
吆 yao
呋 fu
呒 m fu
呓 yi
呔 dai
呖 li
呃 e
吡 bi
呗 bei
呙 guo
吣 qin
吲 yin
咂 za
咔 ka
呷 xia
呱 gua
呤 ling
咚 dong
咛 ning
咄 duo
呶 nao
呦 you
咝 si
哐 kuang
咭 ji
哂 shen
咴 hui
哒 da
咧 lie
咦 yi
哓 xiao
哔 bi
呲 zi
咣 guang
哕 yue
咻 xiu
咿 yi
哌 pai
哙 kuai
哚 duo
哜 ji
咩 mie
咪 mi
咤 zha
哝 nong
哏 gen
哞 mou
唛 ma
哧 chi
唠 lao
哽 geng
唔 wu
哳 zha
唢 suo
唣 zao
唏 xi
唑 zuo
唧 ji
唪 feng
啧 ze
喏 re nuo
喵 miao
啉 lin
啭 zhuan
啁 zhou
啕 tao
唿 hu
啐 cui
唼 sha
唷 yo
啖 dan
啵 bo
啶 ding
啷 lang
唳 li
唰 shua
啜 chuo chuai
喋 die
嗒 ta da
喃 nan
喱 li
喹 kui
喈 jie
喁 yong
喟 kui
啾 jiu
嗖 sou
喑 yin
啻 chi
嗟 jie
喽 lou
喾 ku
喔 wo
喙 hui
嗪 qin
嗷 ao
嗉 su
嘟 du
嗑 ke
嗫 nie
嗬 he
嗔 chen
嗦 suo
嗝 ge
嗄 a
嗯 en
嗥 hao
嗲 dia
嗳 ai
嗌 ai yi
嗍 suo
嗨 hai
嗵 tong
嗤 chi
辔 pei
嘞 lei
嘈 cao
嘌 piao
嘁 qi
嘤 ying
嘣 beng
嗾 sou
嘀 di
嘧 mi
嘭 peng
噘 jue
嘹 liao
噗 pu
嘬 chuai zuo
噍 jiao
噢 o
噙 qin
噜 lu
噌 ceng
噔 deng
嚆 hao
噤 jin
噱 xue jue
噫 yi
噻 sai
噼 pi
嚅 ru
嚓 ca cha
嚯 huo
囔 nang
囗 da kou
囝 jian nan
囡 nan
囵 lun
囫 hu
囹 ling
囿 you
圄 yu
圊 qing
圉 yu
圜 huan yuan
帏 wei
帙 zhi
帔 pei
帑 tang
帱 chou
帻 ze
帼 guo
帷 wei
幄 wo
幔 man
幛 zhang
幞 fu
幡 fan
岌 ji
屺 qi
岍 qian
岐 qi
岖 qu
岈 ya
岘 xian
岙 ao
岑 cen
岚 lan
岜 ba
岵 hu
岢 ke
岽 dong
岬 jia
岫 xiu
岱 dai
岣 gou
峁 mao
岷 min
峄 yi
峒 dong
峤 jiao qiao
峋 xun
峥 zheng
崂 lao
崃 lai
崧 song
崦 yan
崮 gu
崤 xiao
崞 guo
崆 kong
崛 jue
嵘 rong
崾 yao
崴 wai wei
崽 zai
嵬 wei
嵛 yu
嵯 cuo
嵝 lou
嵫 zi
嵋 mei
嵊 sheng
嵩 song
嵴 ji
嶂 zhang
嶙 lin
嶝 deng
豳 bin
嶷 yi
巅 dian
彳 chi
彷 pang
徂 cu
徇 xun
徉 yang
後 hou
徕 lai
徙 xi
